folio,idformadepago,importe
33381,EF,50.0
33382,VISA,1120.0
33376,VISA,830.0
33375,EF,240.0
33377,EF,480.0
33378,EF,230.0
33393,EF,160.0
33384,EF,240.0
33385,EF,400.0
33407,EF,190.0
33406,EF,270.0
33409,VISA,490.0
33408,EF,250.0
33416,EF,430.0
33419,EF,390.0
33418,EF,370.0
33411,EF,250.0
33412,EF,240.0
33415,VISA,260.0
33413,VISA,250.0
33420,EF,50.0
33417,VISA,430.0
33424,EF,180.0
33426,EF,190.0
33425,EF,390.0
33427,EF,170.0
33428,EF,310.0
33437,VISA,240.0
33429,EF,190.0
33430,EF,190.0
33433,EF,310.0
33441,EF,190.0
33432,EF,250.0
33445,EF,360.0
33442,EF,190.0
33435,EF,240.0
33436,EF,400.0
33447,EF,190.0
33440,EF,400.0
33443,EF,230.0
33444,EF,330.0
33446,EF,320.0
33448,VISA,190.0
33449,EF,190.0
33452,EF,430.0
33431,VISA,580.0
33453,EF,240.0
33451,EF,380.0
33466,VISA,560.0
33463,EF,760.0
33464,VISA,190.0
33462,EF,1420.0
33465,EF,230.0
33467,EF,190.0
33468,EF,350.0
33470,EF,240.0
33472,EF,190.0
33474,EF,460.0
33475,EF,640.0
33471,EF,190.0
33473,EF,520.0
33477,EF,250.0
33478,EF,680.0
33423,EF,510.0
33476,EF,190.0
33469,EF,240.0
33434,EF,80.0
33439,EF,310.0
33438,VISA,700.0
33450,EF,150.0
33455,EF,190.0
33456,EF,190.0
33458,EF,230.0
33454,EF,120.0
33457,EF,1600.0
33460,EF,390.0
33459,EF,240.0
33461,EF,250.0
33480,EF,420.0
33495,VISA,380.0
33494,EF,240.0
33488,VISA,480.0
33487,EF,270.0
33481,EF,230.0
33483,EF,270.0
33484,VISA,840.0
33485,EF,230.0
33486,EF,230.0
33482,EF,190.0
33493,EF,240.0
33492,EF,190.0
33490,VISA,240.0
33489,EF,330.0
33491,EF,190.0
33497,EF,190.0
33498,EF,420.0
33499,EF,520.0
33500,EF,340.0
33503,EF,190.0
33504,EF,250.0
33502,VISA,380.0
33505,EF,620.0
33506,EF,190.0
33510,EF,230.0
33509,VISA,230.0
33512,EF,190.0
33511,EF,250.0
33501,VISA,290.0
33507,EF,240.0
33508,VISA,480.0
21522,EF,970.0
21525,EF,620.0
21523,EF,190.0
21524,EF,450.0
21528,EF,840.0
21526,EF,450.0
21527,EF,480.0
21531,EF,695.0
21538,VISA,515.0
21537,EF,310.0
21576,EF,380.0
21579,VISA,340.0
21583,EF,500.0
21584,EF,230.0
21585,EF,640.0
21592,EF,270.0
21591,EF,480.0
21594,EF,176.0
21594,VISA,214.0
21593,EF,580.0
21575,EF,20.0
21577,EF,240.0
21578,EF,240.0
21581,EF,995.0
21590,EF,290.0
21588,VISA,280.0
21587,EF,795.0
21586,VISA,510.0
21580,EF,370.0
21582,VISA,240.0
21589,EF,180.0
21598,VISA,450.0
21596,EF,400.0
21597,EF,280.0
21601,EF,190.0
21604,EF,480.0
21605,EF,640.0
21606,EF,440.0
21611,EF,480.0
21614,EF,240.0
21612,VISA,1165.0
21613,VISA,620.0
21600,EF,440.0
21599,VISA,240.0
21608,EF,230.0
21607,EF,270.0
21609,EF,240.0
21602,EF,190.0
21603,EF,470.0
21610,EF,180.0
21649,EF,140.0
21646,EF,280.0
21648,EF,180.0
21647,VISA,540.0
21650,EF,220.0
21658,EF,240.0
21651,VISA,220.0
21656,EF,405.0
21655,EF,240.0
21652,EF,220.0
21653,EF,180.0
21654,EF,190.0
21657,VISA,345.0
21664,EF,180.0
21661,EF,220.0
21660,VISA,370.0
21662,EF,180.0
21659,EF,410.0
21663,VISA,270.0
21665,EF,220.0
21672,EF,360.0
21675,VISA,455.0
21670,EF,150.0
21671,EF,230.0
21666,VISA,590.0
21667,VISA,240.0
21668,EF,240.0
21677,VISA,555.0
21676,EF,850.0
21674,EF,170.0
21673,EF,740.0
21644,EF,670.0
21645,VISA,835.0
21643,EF,360.0
21669,VISA,410.0
21680,EF,255.0
21693,EF,250.0
21691,VISA,1220.0
21694,EF,180.0
21696,EF,565.0
21695,VISA,130.0
21697,EF,455.0
21701,EF,380.0
21700,EF,230.0
21698,EF,120.0
21699,VISA,860.0
21702,EF,285.0
21705,EF,600.0
21703,EF,240.0
21704,EF,360.0
21706,EF,210.0
21707,VISA,240.0
21708,VISA,370.0
21710,EF,330.0
21709,EF,400.0
21712,VISA,485.0
21711,EF,460.0
21716,EF,160.0
21717,EF,180.0
21715,VISA,500.0
21713,EF,480.0
21714,VISA,520.0
21731,VISA,240.0
21726,VISA,230.0
21729,EF,430.0
21719,EF,240.0
21721,EF,210.0
21735,EF,410.0
21734,EF,290.0
21728,EF,240.0
21725,EF,410.0
21737,EF,500.0
21718,VISA,490.0
21720,EF,240.0
21727,EF,310.0
21733,EF,270.0
21723,EF,400.0
21724,EF,500.0
21722,VISA,270.0
21736,VISA,625.0
21679,VISA,330.0
21558,VISA,375.0
21572,EF,240.0
21556,VISA,140.0
21559,EF,585.0
21560,EF,85.0
21561,EF,240.0
21564,EF,220.0
21567,VISA,445.0
21565,EF,180.0
21566,EF,190.0
21569,EF,370.0
21555,EF,660.0
21557,EF,265.0
21557,VISA,220.0
21562,EF,300.0
21563,EF,210.0
21570,EF,460.0
21571,EF,445.0
21573,EF,450.0
21568,EF,575.0
21568,VISA,1550.0
21616,EF,120.0
21619,EF,450.0
21620,EF,220.0
21621,EF,220.0
21628,EF,355.0
21623,EF,320.0
21627,VISA,240.0
21629,EF,190.0
21622,EF,240.0
21624,EF,370.0
21626,EF,340.0
21634,EF,230.0
21639,EF,385.0
21641,EF,240.0
21638,EF,335.0
21640,VISA,430.0
21637,VISA,510.0
21618,VISA,140.0
21617,VISA,220.0
21625,EF,330.0
21630,EF,220.0
21632,EF,860.0
21631,EF,300.0
21635,VISA,160.0
21636,EF,420.0
21633,EF,615.0
21682,EF,250.0
21681,VISA,275.0
21692,EF,370.0
21683,EF,360.0
21685,EF,210.0
21684,EF,240.0
21686,EF,240.0
21688,EF,560.0
21690,EF,370.0
21687,EF,180.0
21732,EF,470.0
21730,EF,190.0
21740,VISA,230.0
21741,EF,190.0
21738,EF,460.0
21739,EF,320.0
21743,EF,190.0
21747,EF,890.0
21746,VISA,240.0
21748,EF,370.0
21754,EF,230.0
21751,VISA,1035.0
21755,EF,240.0
21756,EF,240.0
21757,EF,440.0
21764,VISA,190.0
21765,EF,530.0
21763,EF,460.0
21760,MC,530.0
21760,VISA,530.0
21767,VISA,385.0
21772,VISA,660.0
21769,EF,330.0
21766,VISA,320.0
21774,VISA,220.0
21771,EF,460.0
21773,EF,190.0
21770,EF,260.0
21776,EF,630.0
21775,EF,240.0
21778,EF,410.0
21777,VISA,260.0
21779,EF,240.0
21780,EF,240.0
21781,VISA,530.0
21782,EF,780.0
21783,EF,240.0
21785,EF,490.0
21787,VISA,240.0
21786,EF,680.0
21793,VISA,780.0
21788,EF,420.0
21790,EF,390.0
21791,EF,340.0
21792,EF,400.0
21794,VISA,240.0
21795,EF,420.0
21796,EF,490.0
21797,EF,415.0
21744,EF,400.0
21752,EF,230.0
21753,EF,210.0
21750,EF,2300.0
21784,EF,220.0
21789,EF,220.0
21758,EF,230.0
21759,EF,240.0
21762,EF,190.0
21761,EF,370.0
21768,VISA,120.0
21749,EF,240.0
21745,EF,1670.0
21803,VISA,520.0
21809,EF,220.0
21804,EF,240.0
21807,EF,240.0
21810,EF,240.0
21805,EF,220.0
21808,EF,250.0
21806,VISA,210.0
21801,VISA,530.0
21802,VISA,440.0
21800,EF,220.0
21799,EF,250.0
33530,EF,250.0
33524,EF,170.0
33522,EF,180.0
33528,VISA,360.0
33526,EF,190.0
33527,EF,220.0
33529,EF,190.0
33523,EF,250.0
33514,EF,250.0
33515,EF,400.0
33516,EF,250.0
33521,EF,430.0
33520,EF,190.0
33519,VISA,450.0
33525,EF,40.0
33517,EF,190.0
33518,EF,340.0
33533,EF,50.0
33534,EF,680.0
33535,EF,470.0
33537,EF,430.0
33543,EF,230.0
33545,EF,340.0
33544,EF,230.0
33546,VISA,450.0
33532,EF,540.0
33538,VISA,380.0
33536,EF,220.0
33540,EF,200.0
33539,VISA,700.0
33542,EF,400.0
33541,EF,480.0
33666,EF,370.0
33667,EF,500.0
33669,EF,50.0
33685,EF,370.0
33683,VISA,270.0
33695,EF,420.0
33702,EF,190.0
33700,EF,380.0
33706,EF,240.0
33704,EF,180.0
33705,EF,190.0
33709,EF,230.0
33712,EF,250.0
33718,EF,380.0
33720,EF,240.0
33719,EF,420.0
33721,EF,290.0
33703,EF,230.0
33707,EF,500.0
33710,EF,870.0
33708,EF,250.0
33711,EF,240.0
33713,EF,230.0
33714,EF,340.0
33716,EF,270.0
33717,EF,240.0
33715,EF,50.0
33673,EF,190.0
33670,EF,440.0
33676,EF,210.0
33671,EF,240.0
33675,VISA,190.0
33679,VISA,190.0
33690,VISA,520.0
33689,VISA,720.0
33674,VISA,220.0
33668,VISA,810.0
33677,EF,360.0
33665,EF,50.0
33684,EF,390.0
33687,EF,240.0
33688,EF,270.0
33691,EF,190.0
33678,EF,430.0
33680,EF,480.0
33681,EF,470.0
33696,EF,300.0
33697,EF,240.0
33682,VISA,380.0
33698,EF,250.0
33693,EF,350.0
33694,EF,350.0
33686,VISA,590.0
33692,EF,220.0
33699,EF,380.0
33701,EF,250.0
33734,EF,230.0
33735,EF,360.0
33736,EF,190.0
33743,EF,330.0
33744,VISA,190.0
33742,EF,240.0
33741,EF,700.0
33737,VISA,400.0
33738,EF,460.0
33739,EF,510.0
33740,EF,240.0
33933,EF,420.0
33935,VISA,390.0
33940,EF,240.0
33941,EF,210.0
33942,EF,190.0
33943,EF,230.0
33934,EF,290.0
33938,EF,230.0
33551,EF,230.0
33553,VISA,390.0
33554,EF,1010.0
33555,VISA,350.0
33556,EF,440.0
33559,EF,420.0
33560,VISA,380.0
33558,EF,230.0
33557,EF,190.0
33561,EF,190.0
33562,EF,480.0
33564,VISA,190.0
33563,EF,130.0
33568,EF,180.0
33570,VISA,250.0
33569,EF,190.0
33576,EF,230.0
33573,EF,250.0
33581,EF,430.0
33571,EF,240.0
33574,EF,240.0
33584,VISA,320.0
33582,EF,480.0
33597,EF,270.0
33600,EF,190.0
33595,EF,230.0
33599,EF,190.0
33592,EF,240.0
33591,EF,380.0
33588,VISA,240.0
33590,VISA,540.0
33548,EF,190.0
33550,VISA,420.0
33549,EF,50.0
33552,EF,370.0
33565,VISA,240.0
33566,EF,240.0
33567,EF,190.0
33572,EF,270.0
33575,EF,50.0
33577,EF,250.0
33578,EF,480.0
33579,EF,570.0
33580,EF,330.0
33596,EF,460.0
33601,VISA,300.0
33593,VISA,230.0
33587,EF,190.0
33589,EF,230.0
33594,EF,260.0
33585,EF,250.0
33583,EF,380.0
33598,VISA,240.0
33606,VISA,390.0
33613,EF,890.0
33610,EF,120.0
33611,EF,550.0
33612,VISA,620.0
33614,EF,230.0
33615,EF,850.0
33616,EF,1000.0
33618,VISA,380.0
33617,EF,240.0
33631,VISA,270.0
33624,EF,50.0
33632,EF,470.0
33641,EF,240.0
33638,VISA,990.0
33634,EF,190.0
33633,VISA,860.0
33637,EF,360.0
33636,EF,490.0
33639,EF,470.0
33640,EF,210.0
33644,EF,300.0
33642,EF,350.0
33647,EF,350.0
33648,EF,250.0
33650,EF,230.0
33649,EF,190.0
33653,EF,190.0
33651,VISA,330.0
33654,VISA,240.0
33659,EF,190.0
33658,EF,290.0
33660,EF,230.0
33661,EF,230.0
33662,EF,230.0
33656,EF,50.0
33657,EF,270.0
33663,EF,1260.0
33655,EF,370.0
33622,VISA,390.0
33626,VISA,250.0
33609,VISA,640.0
33623,EF,430.0
33621,EF,200.0
33619,EF,430.0
33620,EF,430.0
33646,EF,230.0
33603,EF,50.0
33604,VISA,450.0
33608,EF,420.0
33605,EF,260.0
33607,EF,420.0
33625,EF,270.0
33627,VISA,980.0
33635,VISA,240.0
33630,VISA,470.0
33629,EF,240.0
33645,EF,240.0
33652,EF,240.0
33628,EF,330.0
33643,EF,190.0
33939,EF,190.0
33931,EF,410.0
33932,EF,250.0
33936,EF,230.0
34041,EF,190.0
34043,EF,190.0
34044,EF,120.0
34047,EF,240.0
34051,EF,270.0
34048,EF,190.0
34056,VISA,430.0
34058,EF,240.0
34040,EF,630.0
34059,EF,180.0
34064,VISA,240.0
34063,EF,430.0
34065,VISA,340.0
34066,EF,430.0
34067,EF,430.0
34069,EF,400.0
34070,EF,480.0
34072,EF,400.0
34071,EF,240.0
34075,EF,190.0
34076,EF,230.0
34073,EF,640.0
34074,EF,230.0
34081,EF,190.0
34077,EF,350.0
34079,EF,240.0
34082,EF,400.0
34078,EF,500.0
34080,EF,270.0
34057,EF,50.0
34083,EF,650.0
34086,EF,230.0
34089,VISA,430.0
34085,EF,620.0
34061,VISA,360.0
34060,EF,230.0
34062,EF,340.0
34068,EF,380.0
34088,EF,270.0
34084,EF,370.0
34087,EF,1780.0
34042,EF,230.0
34052,EF,480.0
34054,EF,530.0
34045,EF,380.0
34049,EF,150.0
34050,EF,120.0
34046,EF,50.0
34053,VISA,460.0
34055,EF,240.0
34148,EF,370.0
34149,VISA,480.0
34150,EF,430.0
34152,EF,240.0
34153,EF,240.0
34154,EF,50.0
34155,EF,240.0
34151,EF,190.0
34161,EF,190.0
34160,EF,190.0
34162,EF,190.0
34164,EF,230.0
34165,EF,390.0
34166,EF,270.0
34168,EF,720.0
34169,EF,420.0
34157,EF,690.0
34158,EF,160.0
34159,EF,280.0
34163,VISA,290.0
34167,VISA,240.0
34189,EF,270.0
34188,EF,190.0
34194,EF,460.0
34187,VISA,860.0
34191,VISA,840.0
34192,EF,290.0
34193,EF,610.0
34195,EF,270.0
34197,EF,250.0
34190,EF,50.0
34198,EF,240.0
34196,EF,50.0
34200,EF,380.0
34201,VISA,250.0
34202,EF,250.0
34203,EF,240.0
34207,EF,190.0
34204,EF,190.0
34205,EF,240.0
34206,EF,1100.0
34199,EF,640.0
33726,EF,240.0
33725,VISA,530.0
33724,EF,240.0
33727,EF,820.0
33728,EF,270.0
33729,EF,450.0
33730,EF,200.0
33732,EF,230.0
33731,EF,190.0
33746,EF,190.0
33747,VISA,240.0
33749,EF,430.0
33750,VISA,740.0
33751,EF,280.0
33752,EF,240.0
33753,EF,240.0
33754,VISA,350.0
33755,EF,210.0
33756,EF,490.0
33757,EF,190.0
33758,EF,380.0
33748,EF,430.0
33759,EF,480.0
33760,EF,220.0
33764,EF,230.0
33765,EF,300.0
33765,VISA,310.0
33767,EF,370.0
33769,EF,220.0
33778,EF,230.0
33763,EF,350.0
33762,VISA,430.0
33773,VISA,240.0
33768,EF,50.0
33770,EF,510.0
33771,EF,190.0
33776,VISA,190.0
33772,EF,480.0
33774,VISA,360.0
33775,VISA,460.0
33777,VISA,440.0
33766,EF,270.0
33781,EF,360.0
33780,EF,180.0
33782,EF,480.0
33783,EF,190.0
33787,EF,320.0
33786,EF,340.0
33784,EF,250.0
33785,EF,50.0
33788,EF,400.0
33789,VISA,240.0
33797,EF,930.0
33798,VISA,420.0
33800,EF,240.0
33799,EF,420.0
33801,EF,190.0
33802,EF,280.0
33803,EF,380.0
33804,VISA,230.0
33805,EF,190.0
33810,EF,500.0
33806,EF,50.0
33814,EF,370.0
33816,EF,1610.0
33822,EF,470.0
33818,EF,270.0
33817,EF,290.0
33819,EF,840.0
33815,EF,410.0
33823,EF,230.0
33821,EF,240.0
33820,VISA,560.0
33791,EF,450.0
33790,EF,240.0
33792,EF,250.0
33795,VISA,400.0
33794,EF,480.0
33793,VISA,570.0
33796,EF,250.0
33813,VISA,360.0
33809,VISA,260.0
33807,VISA,300.0
33811,VISA,640.0
33808,EF,50.0
33812,EF,190.0
33828,EF,340.0
33833,EF,250.0
33836,EF,500.0
33835,EF,380.0
33831,EF,420.0
33832,VISA,330.0
33837,EF,190.0
33838,EF,240.0
33839,EF,320.0
33840,EF,430.0
33845,EF,50.0
33845,VISA,150.0
33847,VISA,300.0
33846,VISA,380.0
33844,EF,320.0
33850,EF,190.0
33848,VISA,580.0
33849,EF,250.0
33851,EF,420.0
33852,EF,350.0
33854,VISA,670.0
33834,EF,570.0
33853,EF,240.0
33855,EF,190.0
33860,EF,330.0
33858,EF,500.0
33859,EF,490.0
33861,EF,460.0
33862,VISA,650.0
33863,EF,370.0
33864,VISA,240.0
33825,EF,630.0
33843,EF,230.0
33842,EF,400.0
33841,EF,50.0
33829,EF,390.0
33827,EF,190.0
33826,EF,50.0
33830,EF,230.0
33856,EF,390.0
33857,EF,270.0
33866,EF,440.0
33865,EF,270.0
33868,EF,50.0
33867,EF,370.0
33869,EF,250.0
33870,EF,380.0
33871,EF,250.0
33872,EF,250.0
33873,EF,240.0
33975,EF,350.0
33980,EF,250.0
33982,EF,290.0
33983,EF,250.0
33981,EF,50.0
33986,VISA,240.0
33988,EF,670.0
33985,EF,540.0
33987,EF,220.0
33991,VISA,240.0
33989,EF,270.0
33994,VISA,240.0
33984,EF,420.0
33990,EF,260.0
33992,EF,220.0
33995,VISA,240.0
33978,EF,570.0
33977,EF,190.0
33976,EF,50.0
33979,EF,440.0
34212,EF,240.0
34213,EF,230.0
34215,EF,410.0
34214,EF,230.0
34216,VISA,430.0
34217,VISA,450.0
34218,EF,350.0
34220,EF,240.0
34221,EF,460.0
34222,EF,270.0
34223,EF,240.0
34219,VISA,240.0
34225,EF,240.0
34224,VISA,230.0
34226,EF,80.0
34227,VISA,190.0
34232,VISA,190.0
34235,EF,230.0
34228,VISA,540.0
34229,VISA,450.0
34231,EF,390.0
34230,EF,190.0
34233,VISA,390.0
34237,VISA,300.0
34236,VISA,240.0
34234,EF,240.0
34238,EF,240.0
34239,EF,350.0
34240,VISA,240.0
34241,EF,300.0
34211,EF,390.0
34209,VISA,470.0
34210,VISA,760.0
34251,VISA,430.0
34259,EF,190.0
34255,EF,260.0
34261,VISA,230.0
34258,EF,350.0
34257,VISA,400.0
34260,EF,240.0
34262,EF,390.0
34263,EF,380.0
34264,EF,360.0
34265,EF,190.0
34266,EF,420.0
34269,EF,380.0
34243,VISA,270.0
34249,EF,380.0
34248,EF,160.0
34245,EF,50.0
34267,EF,230.0
34268,VISA,430.0
34272,EF,230.0
34271,EF,470.0
34276,VISA,240.0
34285,VISA,250.0
34286,VISA,490.0
34278,VISA,240.0
33882,EF,240.0
33877,VISA,350.0
33878,VISA,760.0
33876,VISA,480.0
33884,VISA,480.0
33881,EF,430.0
33885,VISA,830.0
33888,EF,410.0
33889,EF,240.0
33886,EF,50.0
33890,EF,390.0
33879,VISA,190.0
33891,EF,330.0
33887,EF,500.0
33892,EF,380.0
33896,EF,230.0
33903,VISA,240.0
33897,VISA,240.0
33899,EF,230.0
33906,EF,230.0
33901,EF,120.0
33902,EF,250.0
33900,EF,50.0
33905,EF,400.0
33904,EF,240.0
33909,EF,240.0
33908,EF,380.0
33910,VISA,480.0
33917,EF,240.0
33915,EF,410.0
33913,EF,250.0
33920,EF,380.0
33919,VISA,190.0
33914,EF,50.0
33916,EF,290.0
33918,EF,210.0
33925,EF,160.0
33922,VISA,510.0
33921,VISA,190.0
33923,EF,380.0
33926,EF,250.0
33929,EF,260.0
33924,VISA,240.0
33928,EF,270.0
33927,VISA,390.0
33875,EF,190.0
33883,EF,410.0
33880,EF,320.0
33907,EF,390.0
33912,VISA,250.0
33911,EF,200.0
33894,VISA,1040.0
33898,VISA,650.0
33895,VISA,380.0
33893,EF,240.0
33948,EF,1350.0
33949,VISA,190.0
33951,VISA,260.0
33953,EF,380.0
33954,EF,350.0
33955,EF,230.0
33957,EF,270.0
33956,VISA,160.0
33945,EF,240.0
33946,EF,550.0
33947,EF,230.0
33950,EF,220.0
33952,EF,250.0
33997,VISA,240.0
33998,EF,400.0
33999,EF,190.0
34005,EF,280.0
34006,EF,190.0
34008,EF,700.0
34017,VISA,230.0
34016,EF,230.0
34013,EF,410.0
34015,EF,280.0
34014,EF,240.0
34019,EF,40.0
34022,EF,470.0
34025,VISA,470.0
34026,VISA,350.0
34023,EF,245.0
34034,EF,190.0
34031,EF,190.0
34024,EF,500.0
34037,EF,430.0
34032,EF,230.0
34038,EF,240.0
34030,EF,250.0
34029,EF,250.0
34033,EF,190.0
34027,EF,270.0
34028,VISA,400.0
34036,EF,240.0
34035,EF,270.0
34010,EF,350.0
34012,EF,400.0
34000,VISA,350.0
34001,VISA,740.0
34004,VISA,230.0
34003,EF,420.0
34002,EF,50.0
34007,EF,240.0
34011,VISA,220.0
34018,EF,440.0
22302,VISA,180.0
22300,EF,190.0
22301,EF,180.0
22303,EF,200.0
22304,EF,180.0
22308,EF,230.0
22305,EF,510.0
22306,VISA,220.0
22298,EF,430.0
22296,VISA,340.0
22309,EF,535.0
22307,EF,190.0
22297,EF,260.0
22299,EF,130.0
22388,EF,370.0
22389,EF,240.0
22392,VISA,975.0
22393,EF,270.0
22395,EF,960.0
22397,EF,320.0
22394,EF,560.0
22396,EF,270.0
22371,VISA,310.0
22372,EF,370.0
22373,EF,140.0
22374,EF,190.0
22376,EF,400.0
22382,VISA,230.0
22377,EF,370.0
22379,VISA,220.0
22378,EF,190.0
22380,EF,230.0
22381,VISA,240.0
22387,EF,470.0
22384,EF,130.0
22384,VISA,490.0
22386,EF,190.0
22360,VISA,190.0
22365,EF,265.0
22362,EF,420.0
22363,EF,230.0
22364,EF,380.0
22366,EF,925.0
22361,EF,260.0
22367,EF,490.0
22368,EF,485.0
22369,VISA,280.0
22370,EF,240.0
22375,EF,230.0
22383,EF,840.0
22385,VISA,210.0
22390,EF,470.0
22391,EF,180.0
22400,EF,220.0
22404,EF,660.0
22402,EF,420.0
22401,EF,190.0
22403,VISA,680.0
22405,EF,380.0
22408,EF,845.0
22411,EF,240.0
22412,EF,270.0
22413,EF,680.0
22416,EF,360.0
22417,VISA,1795.0
22419,EF,610.0
22420,EF,270.0
22418,EF,300.0
22421,EF,870.0
22422,EF,720.0
22423,EF,240.0
22425,EF,180.0
22426,EF,180.0
22427,EF,140.0
22424,VISA,345.0
22431,EF,270.0
22432,EF,240.0
22433,EF,270.0
22434,EF,1030.0
22440,EF,380.0
22437,VISA,190.0
22435,EF,280.0
22436,EF,690.0
22443,VISA,240.0
22444,EF,415.0
22439,EF,220.0
22441,EF,240.0
22448,VISA,595.0
22442,EF,710.0
22449,EF,290.0
22447,VISA,220.0
22450,VISA,880.0
22452,EF,180.0
22445,EF,360.0
22446,EF,440.0
22451,EF,300.0
22453,VISA,270.0
22406,EF,240.0
22407,VISA,220.0
22428,EF,230.0
22430,EF,190.0
22409,EF,800.0
22410,EF,480.0
22414,EF,280.0
22438,EF,210.0
22399,VISA,420.0
22415,EF,50.0
22429,VISA,240.0
22548,EF,265.0
22549,EF,180.0
22550,EF,140.0
22551,EF,190.0
22552,EF,140.0
22729,EF,250.0
22732,EF,250.0
22730,EF,190.0
22731,EF,450.0
22726,EF,3350.0
22726,MC,1000.0
22739,EF,555.0
22734,EF,510.0
22733,EF,445.0
22740,VISA,1115.0
22735,EF,230.0
22736,EF,270.0
22744,VISA,510.0
22743,EF,210.0
22742,VISA,610.0
22727,VISA,765.0
22737,EF,240.0
22741,EF,180.0
31255,EF,80.0
31294,EF,250.0
31297,EF,260.0
31298,EF,320.0
31299,EF,240.0
31289,EF,230.0
31287,VISA,190.0
31288,VISA,450.0
31291,VISA,680.0
31285,EF,270.0
31286,EF,160.0
31292,EF,240.0
31293,EF,390.0
31296,EF,230.0
31295,EF,220.0
31290,VISA,240.0
31340,EF,850.0
31341,EF,370.0
31342,EF,430.0
31336,EF,190.0
31339,EF,490.0
31338,EF,410.0
31337,EF,370.0
31344,EF,240.0
31347,EF,240.0
31345,EF,240.0
31346,EF,240.0
31348,EF,380.0
31349,VISA,230.0
31352,EF,190.0
31350,EF,210.0
31355,EF,250.0
31354,VISA,180.0
31353,VISA,590.0
31356,EF,240.0
31357,EF,230.0
31343,EF,260.0
31335,EF,150.0
31360,VISA,810.0
31359,VISA,710.0
31361,VISA,190.0
31367,EF,190.0
31368,EF,310.0
31372,EF,430.0
31378,EF,270.0
31371,EF,400.0
31373,EF,80.0
31377,VISA,250.0
31385,VISA,250.0
31383,EF,230.0
31381,EF,430.0
31384,EF,140.0
31382,EF,190.0
31380,VISA,450.0
31386,VISA,370.0
31392,VISA,240.0
31391,EF,240.0
31387,EF,490.0
31389,EF,430.0
31393,VISA,400.0
31390,VISA,240.0
31370,EF,240.0
31362,EF,480.0
31363,EF,220.0
31364,EF,240.0
31365,VISA,900.0
31366,VISA,240.0
31369,EF,400.0
31379,EF,390.0
31375,EF,200.0
31376,EF,400.0
31374,VISA,240.0
31388,EF,240.0
31400,VISA,240.0
31404,EF,150.0
31402,EF,330.0
31407,VISA,300.0
31398,EF,390.0
31395,EF,270.0
31397,EF,230.0
31432,VISA,190.0
31428,EF,190.0
31429,EF,230.0
31434,EF,260.0
31431,EF,240.0
31433,VISA,240.0
31436,EF,230.0
31440,EF,190.0
31442,EF,420.0
31441,EF,790.0
31443,EF,240.0
31421,EF,480.0
31415,EF,970.0
31414,EF,520.0
31411,EF,490.0
31413,EF,450.0
31418,VISA,630.0
31420,EF,240.0
31424,EF,890.0
31417,EF,480.0
31419,VISA,680.0
31416,VISA,240.0
31423,EF,80.0
31438,EF,380.0
31437,EF,80.0
31435,VISA,430.0
31439,EF,930.0
33967,VISA,230.0
33965,EF,240.0
33971,VISA,240.0
33969,EF,50.0
33962,VISA,240.0
33966,EF,240.0
33970,EF,230.0
33968,EF,430.0
33959,EF,50.0
33960,EF,320.0
33961,EF,360.0
33964,EF,270.0
33963,EF,160.0
33973,VISA,250.0
33972,VISA,250.0
34021,VISA,300.0
34020,EF,250.0
34092,EF,390.0
34094,VISA,230.0
34099,VISA,690.0
34095,EF,400.0
34098,EF,350.0
34101,EF,390.0
34100,EF,350.0
34102,EF,730.0
34107,EF,640.0
34106,EF,480.0
34112,VISA,1190.0
34113,EF,200.0
34108,EF,640.0
34110,EF,800.0
34103,EF,50.0
34120,VISA,380.0
34118,EF,490.0
34119,EF,210.0
34114,EF,620.0
34115,EF,270.0
34122,EF,360.0
34123,EF,910.0
34128,VISA,190.0
34126,EF,400.0
34129,EF,250.0
34130,EF,520.0
34131,EF,400.0
34134,EF,260.0
34135,EF,230.0
34133,VISA,450.0
34136,EF,200.0
34146,VISA,260.0
34139,EF,390.0
34138,EF,250.0
34141,EF,380.0
34142,EF,420.0
34145,EF,150.0
34144,VISA,190.0
34140,EF,250.0
34143,EF,250.0
34096,EF,610.0
34097,EF,150.0
34091,EF,240.0
34109,EF,190.0
34111,EF,190.0
34104,EF,190.0
34105,EF,790.0
34093,EF,330.0
34137,EF,250.0
34116,VISA,520.0
34117,EF,190.0
34125,EF,410.0
34124,EF,250.0
34132,EF,400.0
34127,EF,50.0
34121,EF,230.0
34173,EF,160.0
34175,EF,230.0
34182,VISA,310.0
34179,EF,410.0
34181,VISA,420.0
34180,EF,410.0
34184,EF,240.0
34185,EF,210.0
34183,EF,1030.0
34176,EF,300.0
34174,EF,230.0
34178,EF,400.0
34177,EF,430.0
34171,EF,190.0
34172,EF,240.0
34275,EF,190.0
34274,EF,80.0
34279,EF,940.0
34287,EF,240.0
34282,EF,190.0
34283,EF,250.0
34289,VISA,240.0
34281,EF,410.0
34280,EF,280.0
34295,VISA,240.0
34284,EF,380.0
34288,EF,380.0
34244,EF,400.0
34250,EF,400.0
34246,EF,420.0
34254,EF,390.0
34247,EF,330.0
34252,EF,320.0
34253,EF,120.0
34845,VISA,190.0
34843,EF,470.0
34844,EF,560.0
34839,VISA,400.0
34841,EF,230.0
34840,EF,240.0
34842,EF,250.0
34838,VISA,280.0
34852,EF,1040.0
34856,VISA,820.0
