folio,fecha,nopersonas,cambio,descuento,idcliente,tipodeservicio,total,efectivo,tarjeta,totalalimentos,totalbebidas
27008,2020-01-31 15:07:43.000,1,150.0,0.0,000343,2,350.0,350.0,0.0,301.7241,0.0
27009,2020-01-31 15:15:19.000,1,10.0,0.0,004652,2,240.0,240.0,0.0,206.8966,0.0
27010,2020-01-31 15:22:26.000,1,0.0,0.0,004347,2,240.0,0.0,240.0,206.8966,0.0
27011,2020-01-31 15:25:35.000,3,0.0,0.0,,1,595.0,0.0,654.5,396.5517,116.3793
27012,2020-01-31 15:26:50.000,2,0.0,0.0,,1,345.0,0.0,379.5,241.3793,56.0345
27013,2020-01-31 15:27:26.000,3,95.0,0.0,,1,405.0,405.0,0.0,206.8966,142.2414
27014,2020-01-31 15:28:20.000,2,75.0,0.0,,1,325.0,325.0,0.0,206.8966,73.2759
27015,2020-01-31 17:03:00.000,1,0.0,0.0,004347,2,210.0,210.0,0.0,181.0345,0.0
27016,2020-01-31 17:04:57.000,3,60.0,0.0,,1,240.0,240.0,0.0,137.931,68.9655
27017,2020-01-31 17:05:32.000,3,0.0,0.0,,1,215.0,215.0,0.0,163.7931,21.5517
27018,2020-01-31 17:21:59.000,2,0.0,0.0,,1,340.0,0.0,374.0,189.6552,103.4483
27019,2020-01-31 18:33:41.000,1,250.0,0.0,004632,2,250.0,250.0,0.0,189.6552,0.0
27020,2020-01-31 18:57:13.000,1,160.0,0.0,004112,2,240.0,240.0,0.0,206.8966,0.0
27021,2020-01-31 19:17:42.000,2,0.0,0.0,,1,320.0,0.0,352.0,206.8966,68.9655
27022,2020-01-31 19:26:27.000,1,90.0,0.0,004517,2,310.0,310.0,0.0,267.2414,0.0
27023,2020-01-31 19:33:26.000,1,120.0,0.0,004653,2,380.0,380.0,0.0,327.5862,0.0
27024,2020-01-31 19:36:21.000,1,290.0,0.0,001912,2,210.0,210.0,0.0,155.1724,0.0
27025,2020-01-31 19:41:13.000,1,0.0,0.0,004347,2,190.0,0.0,190.0,163.7931,0.0
27026,2020-01-31 20:02:27.000,1,20.0,0.0,004624,2,230.0,230.0,0.0,198.2759,0.0
27027,2020-01-31 20:08:30.000,1,420.0,0.0,000052,2,580.0,580.0,0.0,500.0,0.0
27028,2020-01-31 20:22:11.000,1,0.0,0.0,003116,2,200.0,200.0,0.0,172.4138,0.0
27029,2020-01-31 20:27:08.000,1,0.0,0.0,002275,2,350.0,350.0,0.0,301.7241,0.0
27030,2020-01-31 20:29:52.000,1,30.0,0.0,000412,2,670.0,670.0,0.0,577.5862,0.0
27031,2020-01-31 20:40:11.000,1,260.0,0.0,000241,2,240.0,240.0,0.0,206.8966,0.0
27032,2020-01-31 20:40:31.000,1,270.0,0.0,000813,2,230.0,230.0,0.0,198.2759,0.0
27033,2020-01-31 20:41:50.000,1,310.0,0.0,004596,2,190.0,190.0,0.0,163.7931,0.0
27034,2020-01-31 20:45:56.000,1,0.0,0.0,001767,2,510.0,510.0,0.0,439.6552,0.0
27035,2020-01-31 20:48:13.000,1,270.0,0.0,004347,2,230.0,230.0,0.0,198.2759,0.0
27036,2020-01-31 21:14:09.000,2,45.0,0.0,,1,355.0,355.0,0.0,206.8966,99.1379
27037,2020-01-31 21:20:23.000,1,280.0,0.0,000131,2,220.0,220.0,0.0,189.6552,0.0
27038,2020-01-31 21:21:35.000,1,260.0,0.0,000025,2,240.0,240.0,0.0,206.8966,0.0
27039,2020-01-31 21:25:25.000,1,130.0,0.0,003019,2,370.0,370.0,0.0,318.9655,0.0
27040,2020-01-31 21:33:26.000,1,70.0,0.0,002739,2,230.0,230.0,0.0,198.2759,0.0
27041,2020-01-31 21:39:36.000,1,80.0,0.0,004440,2,1220.0,1220.0,0.0,1051.7241,0.0
27042,2020-01-31 21:40:33.000,1,0.0,0.0,000117,2,935.0,0.0,935.0,806.0345,0.0
27043,2020-01-31 21:43:41.000,1,310.0,0.0,004654,2,690.0,690.0,0.0,594.8276,0.0
27044,2020-01-31 22:14:38.000,2,65.0,0.0,,1,435.0,435.0,0.0,206.8966,168.1034
27045,2020-01-31 22:17:18.000,1,100.0,0.0,004655,2,400.0,400.0,0.0,318.9655,0.0
27046,2020-01-31 22:25:21.000,3,165.0,0.0,,1,335.0,335.0,0.0,206.8966,81.8966
27047,2020-01-31 22:26:21.000,1,0.0,0.0,004347,2,240.0,0.0,240.0,206.8966,0.0
27048,2020-01-31 22:30:12.000,2,0.0,0.0,,1,770.0,0.0,847.0,318.9655,344.8276
27049,2020-01-31 22:43:05.000,1,250.0,0.0,000535,2,750.0,750.0,0.0,620.6897,0.0
27051,2020-02-01 13:41:09.000,1,420.0,0.0,000409,2,580.0,580.0,0.0,500.0,0.0
27052,2020-02-01 14:06:52.000,1,10.0,0.0,002764,2,240.0,240.0,0.0,206.8966,0.0
27053,2020-02-01 14:16:00.000,1,260.0,0.0,000562,2,240.0,240.0,0.0,206.8966,0.0
27054,2020-02-01 14:16:19.000,1,280.0,0.0,001356,2,220.0,220.0,0.0,189.6552,0.0
27055,2020-02-01 14:22:07.000,1,0.0,0.0,000655,2,600.0,600.0,0.0,517.2414,0.0
27056,2020-02-01 14:24:08.000,1,0.0,0.0,000115,2,260.0,0.0,280.0,224.1379,0.0
27057,2020-02-01 14:32:17.000,1,0.0,0.0,004656,2,230.0,230.0,0.0,198.2759,0.0
27058,2020-02-01 14:35:32.000,1,20.0,0.0,001717,2,480.0,480.0,0.0,327.5862,86.2069
27059,2020-02-01 14:36:29.000,1,0.0,0.0,003553,2,210.0,210.0,0.0,181.0345,0.0
27060,2020-02-01 14:52:42.000,1,10.0,0.0,003886,2,190.0,190.0,0.0,163.7931,0.0
27061,2020-02-01 15:09:35.000,1,0.0,0.0,003814,2,220.0,220.0,0.0,189.6552,0.0
27062,2020-02-01 15:10:55.000,1,320.0,0.0,001555,2,180.0,180.0,0.0,155.1724,0.0
27063,2020-02-01 15:13:10.000,1,130.0,0.0,001728,2,370.0,370.0,0.0,318.9655,0.0
27064,2020-02-01 15:17:18.000,1,20.0,0.0,004347,2,230.0,230.0,0.0,198.2759,0.0
27065,2020-02-01 15:37:59.000,1,150.0,0.0,000926,2,550.0,550.0,0.0,448.2759,0.0
27066,2020-02-01 15:46:40.000,2,35.0,0.0,,1,315.0,315.0,0.0,215.5172,56.0345
27067,2020-02-01 15:53:35.000,1,20.0,0.0,004657,2,180.0,180.0,0.0,155.1724,0.0
27068,2020-02-01 15:54:22.000,1,220.0,0.0,000308,2,280.0,280.0,0.0,198.2759,43.1034
27069,2020-02-01 15:55:11.000,1,0.0,0.0,001423,2,470.0,0.0,517.0,405.1724,0.0
27070,2020-02-01 16:03:43.000,4,260.0,0.0,,1,740.0,740.0,0.0,603.4483,34.4828
27071,2020-02-01 16:31:21.000,1,10.0,0.0,002554,2,240.0,240.0,0.0,206.8966,0.0
27072,2020-02-01 16:44:10.000,1,120.0,0.0,002586,2,380.0,380.0,0.0,301.7241,0.0
27073,2020-02-01 16:45:36.000,2,0.0,0.0,,1,490.0,0.0,490.0,327.5862,94.8276
27074,2020-02-01 17:00:33.000,1,290.0,0.0,004347,2,210.0,210.0,0.0,181.0345,0.0
27075,2020-02-01 17:24:51.000,2,0.0,0.0,,1,310.0,310.0,0.0,215.5172,51.7241
27076,2020-02-01 17:25:39.000,2,100.0,0.0,,1,400.0,400.0,0.0,284.4828,60.3448
27077,2020-02-01 18:02:17.000,1,120.0,0.0,003628,2,880.0,880.0,0.0,758.6207,0.0
27078,2020-02-01 18:23:32.000,1,70.0,0.0,002873,2,230.0,230.0,0.0,198.2759,0.0
27079,2020-02-01 18:27:59.000,1,260.0,0.0,000715,2,240.0,240.0,0.0,206.8966,0.0
27080,2020-02-01 18:47:43.000,1,250.0,0.0,004359,2,250.0,250.0,0.0,215.5172,0.0
27081,2020-02-01 18:48:45.000,1,70.0,0.0,004604,2,430.0,430.0,0.0,370.6897,0.0
27082,2020-02-01 18:55:11.000,1,260.0,0.0,003371,2,240.0,240.0,0.0,206.8966,0.0
27083,2020-02-01 18:58:09.000,1,190.0,0.0,004658,2,310.0,310.0,0.0,267.2414,0.0
27084,2020-02-01 19:00:48.000,1,410.0,0.0,000880,2,90.0,90.0,0.0,77.5862,0.0
27085,2020-02-01 19:05:18.000,1,280.0,0.0,000262,2,220.0,220.0,0.0,189.6552,0.0
27086,2020-02-01 19:27:47.000,1,0.0,0.0,004347,2,140.0,0.0,140.0,120.6897,0.0
27087,2020-02-01 19:42:40.000,1,110.0,0.0,002581,2,690.0,690.0,0.0,594.8276,0.0
27088,2020-02-01 19:53:27.000,1,0.0,0.0,003076,2,490.0,0.0,490.0,422.4138,0.0
27089,2020-02-01 20:12:09.000,1,0.0,0.0,004347,2,220.0,0.0,220.0,189.6552,0.0
27090,2020-02-01 20:14:03.000,1,320.0,0.0,001524,2,180.0,180.0,0.0,155.1724,0.0
27091,2020-02-01 20:23:09.000,2,200.0,0.0,,1,300.0,300.0,0.0,215.5172,43.1034
27092,2020-02-01 20:25:58.000,1,20.0,0.0,000307,2,180.0,180.0,0.0,155.1724,0.0
27093,2020-02-01 20:38:21.000,1,0.0,0.0,               ,3,410.0,0.0,410.0,353.4483,0.0
27094,2020-02-01 20:43:07.000,1,0.0,0.0,004347,2,180.0,0.0,180.0,155.1724,0.0
27095,2020-02-01 20:47:00.000,1,0.0,0.0,003586,2,230.0,230.0,0.0,198.2759,0.0
27096,2020-02-01 20:51:56.000,1,0.0,0.0,004659,2,450.0,0.0,495.0,387.931,0.0
27097,2020-02-01 21:01:02.000,1,0.0,0.0,000323,2,240.0,240.0,0.0,206.8966,0.0
27098,2020-02-01 21:04:01.000,1,0.0,0.0,004660,2,220.0,220.0,0.0,189.6552,0.0
27099,2020-02-01 21:12:33.000,1,60.0,0.0,004661,2,440.0,440.0,0.0,379.3103,0.0
27100,2020-02-01 21:27:41.000,1,200.0,0.0,000030,2,300.0,300.0,0.0,258.6207,0.0
27101,2020-02-01 21:28:01.000,3,0.0,0.0,,1,630.0,0.0,693.0,353.4483,189.6552
27102,2020-02-01 21:37:59.000,2,0.0,0.0,,1,650.0,0.0,715.0,439.6552,120.6897
27103,2020-02-01 21:40:15.000,1,50.0,0.0,004662,2,450.0,450.0,0.0,387.931,0.0
27104,2020-02-01 21:48:25.000,1,260.0,0.0,003498,2,240.0,240.0,0.0,206.8966,0.0
27105,2020-02-01 22:10:28.000,1,10.0,0.0,               ,3,210.0,210.0,0.0,181.0345,0.0
27106,2020-02-01 22:11:42.000,4,0.0,0.0,,1,570.0,200.0,370.0,422.4138,68.9655
27107,2020-02-01 22:12:43.000,1,0.0,0.0,004119,2,400.0,400.0,0.0,344.8276,0.0
27108,2020-02-01 22:33:48.000,3,0.0,0.0,,1,545.0,0.0,599.5,318.9655,150.8621
27110,2020-02-02 13:47:02.000,1,10.0,0.0,001888,2,190.0,190.0,0.0,163.7931,0.0
27111,2020-02-02 14:09:39.000,1,100.0,0.0,004318,2,500.0,500.0,0.0,431.0345,0.0
27112,2020-02-02 14:18:34.000,1,0.0,0.0,002867,2,270.0,0.0,297.0,232.7586,0.0
27113,2020-02-02 14:27:30.000,1,20.0,0.0,002618,2,180.0,180.0,0.0,155.1724,0.0
27114,2020-02-02 14:50:51.000,1,130.0,0.0,004663,2,370.0,370.0,0.0,318.9655,0.0
27115,2020-02-02 14:52:18.000,1,70.0,0.0,000555,2,530.0,530.0,0.0,456.8966,0.0
27116,2020-02-02 15:23:58.000,1,190.0,0.0,004664,2,810.0,810.0,0.0,698.2759,0.0
27117,2020-02-02 15:41:40.000,1,40.0,0.0,004309,2,460.0,460.0,0.0,396.5517,0.0
27118,2020-02-02 15:47:01.000,1,0.0,0.0,000533,2,500.0,500.0,0.0,405.1724,0.0
27119,2020-02-02 15:47:30.000,1,0.0,0.0,001598,2,430.0,0.0,430.0,370.6897,0.0
27120,2020-02-02 15:49:28.000,1,0.0,0.0,004347,2,435.0,0.0,435.0,336.2069,38.7931
27121,2020-02-02 16:10:49.000,1,40.0,0.0,003641,2,460.0,460.0,0.0,396.5517,0.0
27122,2020-02-02 16:22:33.000,1,270.0,0.0,004347,2,230.0,230.0,0.0,198.2759,0.0
27123,2020-02-02 16:32:03.000,1,0.0,0.0,003968,2,440.0,440.0,0.0,379.3103,0.0
27124,2020-02-02 16:42:22.000,1,20.0,0.0,004665,2,480.0,480.0,0.0,413.7931,0.0
27125,2020-02-02 16:58:11.000,1,0.0,0.0,003556,2,480.0,0.0,528.0,413.7931,0.0
27126,2020-02-02 17:19:29.000,1,10.0,0.0,004666,2,690.0,690.0,0.0,568.9655,0.0
27127,2020-02-02 17:26:19.000,1,80.0,0.0,004136,2,420.0,420.0,0.0,362.069,0.0
27128,2020-02-02 17:43:37.000,1,0.0,0.0,003951,2,440.0,0.0,484.0,379.3103,0.0
27129,2020-02-02 17:48:28.000,1,180.0,0.0,002917,2,520.0,520.0,0.0,448.2759,0.0
27130,2020-02-02 17:57:39.000,1,260.0,0.0,000845,2,240.0,240.0,0.0,206.8966,0.0
27131,2020-02-02 18:05:34.000,1,10.0,0.0,004667,2,190.0,190.0,0.0,163.7931,0.0
27132,2020-02-02 18:26:03.000,1,0.0,0.0,003568,2,190.0,190.0,0.0,163.7931,0.0
27133,2020-02-02 18:28:27.000,1,10.0,0.0,000340,2,190.0,190.0,0.0,163.7931,0.0
27134,2020-02-02 19:29:44.000,2,0.0,0.0,,1,320.0,0.0,352.0,189.6552,86.2069
27135,2020-02-02 19:40:29.000,1,230.0,0.0,004445,2,270.0,270.0,0.0,232.7586,0.0
27136,2020-02-02 19:42:30.000,1,110.0,0.0,000337,2,390.0,390.0,0.0,336.2069,0.0
27137,2020-02-02 19:44:25.000,1,240.0,0.0,003925,2,260.0,260.0,0.0,224.1379,0.0
27138,2020-02-02 20:17:34.000,1,10.0,0.0,004347,2,240.0,240.0,0.0,206.8966,0.0
27139,2020-02-02 20:22:57.000,1,0.0,0.0,002275,2,200.0,200.0,0.0,172.4138,0.0
27140,2020-02-02 20:28:05.000,1,170.0,0.0,001029,2,330.0,330.0,0.0,284.4828,0.0
27141,2020-02-02 20:28:39.000,1,50.0,0.0,004334,2,250.0,250.0,0.0,215.5172,0.0
27142,2020-02-02 20:38:26.000,1,270.0,0.0,002957,2,230.0,230.0,0.0,198.2759,0.0
27143,2020-02-02 20:52:51.000,1,110.0,0.0,004307,2,390.0,390.0,0.0,336.2069,0.0
27144,2020-02-02 21:02:39.000,1,0.0,0.0,000024,2,240.0,240.0,0.0,206.8966,0.0
27146,2020-02-03 13:52:12.000,1,10.0,0.0,004347,2,140.0,140.0,0.0,120.6897,0.0
27147,2020-02-03 14:03:30.000,1,0.0,0.0,001715,2,890.0,0.0,890.0,741.3793,0.0
27148,2020-02-03 14:21:11.000,1,70.0,0.0,004539,2,330.0,330.0,0.0,284.4828,0.0
27149,2020-02-03 14:29:12.000,1,310.0,0.0,002291,2,190.0,190.0,0.0,163.7931,0.0
27150,2020-02-03 14:44:00.000,1,0.0,0.0,004347,2,370.0,0.0,370.0,318.9655,0.0
27151,2020-02-03 14:49:15.000,1,0.0,0.0,003693,2,190.0,0.0,190.0,163.7931,0.0
27152,2020-02-03 14:58:49.000,1,0.0,0.0,004347,2,240.0,0.0,240.0,206.8966,0.0
27153,2020-02-03 15:03:20.000,1,0.0,0.0,004668,2,230.0,230.0,0.0,198.2759,0.0
27154,2020-02-03 15:13:12.000,2,0.0,0.0,,1,330.0,330.0,0.0,267.2414,17.2414
27155,2020-02-03 15:13:38.000,3,105.0,0.0,,1,395.0,395.0,0.0,301.7241,38.7931
27156,2020-02-03 15:19:21.000,1,0.0,0.0,001385,2,340.0,340.0,0.0,293.1034,0.0
27157,2020-02-03 15:20:53.000,1,0.0,0.0,000340,2,205.0,0.0,220.0,155.1724,21.5517
27158,2020-02-03 15:21:28.000,1,0.0,0.0,002098,2,220.0,220.0,0.0,189.6552,0.0
27159,2020-02-03 15:39:53.000,1,0.0,0.0,004347,2,240.0,240.0,0.0,206.8966,0.0
27160,2020-02-03 15:44:02.000,1,260.0,0.0,004347,2,240.0,240.0,0.0,206.8966,0.0
27161,2020-02-03 16:12:38.000,4,0.0,0.0,,1,715.0,0.0,786.5,525.8621,90.5172
27162,2020-02-03 16:14:46.000,2,95.0,0.0,,1,405.0,405.0,0.0,293.1034,56.0345
27163,2020-02-03 16:17:45.000,3,0.0,0.0,,1,780.0,0.0,897.0,551.7241,120.6897
27164,2020-02-03 16:23:16.000,1,50.0,0.0,001588,2,450.0,450.0,0.0,362.069,0.0
27165,2020-02-03 16:36:29.000,1,20.0,0.0,002976,2,180.0,180.0,0.0,155.1724,0.0
27166,2020-02-03 16:45:04.000,9,350.0,0.0,,1,1650.0,1650.0,0.0,1103.4483,318.9655
27167,2020-02-03 17:09:16.000,1,20.0,0.0,004347,2,580.0,580.0,0.0,500.0,0.0
27168,2020-02-03 17:11:34.000,1,170.0,0.0,000984,2,330.0,330.0,0.0,284.4828,0.0
27169,2020-02-03 17:16:12.000,1,0.0,0.0,004669,2,240.0,0.0,264.0,206.8966,0.0
27170,2020-02-03 17:24:17.000,1,0.0,0.0,001876,2,410.0,410.0,0.0,353.4483,0.0
27171,2020-02-03 17:37:20.000,1,170.0,0.0,004670,2,330.0,330.0,0.0,284.4828,0.0
27172,2020-02-03 18:06:03.000,1,10.0,0.0,000620,2,190.0,190.0,0.0,163.7931,0.0
27173,2020-02-03 18:33:45.000,1,20.0,0.0,004617,2,180.0,180.0,0.0,155.1724,0.0
27174,2020-02-03 18:34:14.000,1,50.0,0.0,004671,2,450.0,450.0,0.0,387.931,0.0
27175,2020-02-03 18:46:06.000,2,0.0,0.0,,1,360.0,0.0,396.0,206.8966,103.4483
27176,2020-02-03 19:09:21.000,1,0.0,0.0,               ,3,430.0,0.0,430.0,370.6897,0.0
27177,2020-02-03 19:18:27.000,1,130.0,0.0,002156,2,370.0,370.0,0.0,318.9655,0.0
27178,2020-02-03 19:25:00.000,1,170.0,0.0,002819,2,330.0,330.0,0.0,284.4828,0.0
27179,2020-02-03 20:38:29.000,1,0.0,0.0,004672,2,200.0,200.0,0.0,172.4138,0.0
27180,2020-02-03 21:14:14.000,1,0.0,0.0,004347,2,240.0,0.0,240.0,206.8966,0.0
27181,2020-02-03 21:23:02.000,2,165.0,0.0,,1,335.0,335.0,0.0,189.6552,99.1379
27183,2020-02-04 14:11:56.000,1,20.0,0.0,004347,2,180.0,180.0,0.0,155.1724,0.0
27184,2020-02-04 14:26:04.000,1,260.0,0.0,000135,2,240.0,240.0,0.0,206.8966,0.0
27185,2020-02-04 18:12:46.000,6,185.0,0.0,,1,815.0,815.0,0.0,500.0,202.5862
27186,2020-02-04 18:24:41.000,1,260.0,0.0,004448,2,240.0,240.0,0.0,206.8966,0.0
27187,2020-02-04 19:01:27.000,1,70.0,0.0,004347,2,230.0,230.0,0.0,198.2759,0.0
27188,2020-02-04 19:43:46.000,1,0.0,0.0,004347,2,240.0,0.0,240.0,206.8966,0.0
27189,2020-02-04 19:44:30.000,1,60.0,0.0,003318,2,240.0,240.0,0.0,206.8966,0.0
27190,2020-02-04 19:59:14.000,1,0.0,0.0,004347,2,220.0,0.0,231.0,189.6552,0.0
27191,2020-02-04 20:49:18.000,1,280.0,0.0,001431,2,220.0,220.0,0.0,189.6552,0.0
27192,2020-02-04 21:47:49.000,2,35.0,0.0,,1,565.0,565.0,0.0,344.8276,142.2414
27194,2020-02-05 14:44:55.000,1,30.0,0.0,003283,2,220.0,220.0,0.0,189.6552,0.0
27195,2020-02-05 14:47:34.000,1,280.0,0.0,000387,2,220.0,220.0,0.0,189.6552,0.0
27196,2020-02-05 14:48:54.000,2,0.0,0.0,,1,495.0,0.0,495.0,310.3448,116.3793
27197,2020-02-05 15:03:27.000,1,220.0,0.0,003742,2,280.0,280.0,0.0,155.1724,86.2069
27198,2020-02-05 15:57:23.000,2,0.0,0.0,,1,405.0,0.0,405.0,275.8621,73.2759
27199,2020-02-05 16:01:45.000,1,100.0,0.0,000805,2,400.0,400.0,0.0,344.8276,0.0
27200,2020-02-05 19:25:12.000,1,230.0,0.0,004673,2,270.0,270.0,0.0,232.7586,0.0
27201,2020-02-05 19:47:35.000,1,10.0,0.0,004347,2,590.0,590.0,0.0,508.6207,0.0
27202,2020-02-05 20:27:48.000,1,0.0,0.0,004347,2,480.0,0.0,480.0,413.7931,0.0
27203,2020-02-05 20:36:30.000,1,20.0,0.0,000307,2,180.0,180.0,0.0,155.1724,0.0
27204,2020-02-05 20:43:03.000,1,280.0,0.0,004347,2,220.0,220.0,0.0,189.6552,0.0
27205,2020-02-05 20:47:21.000,1,190.0,0.0,004674,2,310.0,310.0,0.0,181.0345,86.2069
27206,2020-02-05 20:59:31.000,1,0.0,0.0,000050,2,90.0,90.0,0.0,77.5862,0.0
27207,2020-02-05 21:08:51.000,1,30.0,0.0,002275,2,270.0,270.0,0.0,232.7586,0.0
27209,2020-02-06 14:13:16.000,1,130.0,0.0,004347,2,370.0,370.0,0.0,318.9655,0.0
27210,2020-02-06 14:14:19.000,2,0.0,0.0,,1,285.0,0.0,285.0,215.5172,30.1724
27211,2020-02-06 14:59:50.000,1,30.0,0.0,002414,2,220.0,220.0,0.0,189.6552,0.0
27212,2020-02-06 15:22:35.000,2,270.0,0.0,,1,230.0,230.0,0.0,155.1724,43.1034
27213,2020-02-06 16:06:33.000,2,10.0,0.0,,1,240.0,240.0,0.0,163.7931,43.1034
27214,2020-02-06 17:06:42.000,1,310.0,0.0,004675,2,190.0,190.0,0.0,163.7931,0.0
27215,2020-02-06 19:47:39.000,6,0.0,0.0,,1,430.0,430.0,0.0,189.6552,181.0345
27216,2020-02-06 19:49:15.000,1,0.0,0.0,002284,2,240.0,0.0,264.0,206.8966,0.0
27217,2020-02-06 19:53:36.000,1,20.0,0.0,001524,2,180.0,180.0,0.0,155.1724,0.0
27218,2020-02-06 20:05:19.000,3,0.0,0.0,,1,510.0,0.0,561.0,405.1724,34.4828
27219,2020-02-06 20:11:15.000,1,0.0,0.0,004347         ,2,230.0,0.0,230.0,198.2759,0.0
27220,2020-02-06 20:30:08.000,1,150.0,0.0,002275,2,350.0,350.0,0.0,301.7241,0.0
27221,2020-02-06 20:48:27.000,1,0.0,0.0,003611,2,210.0,210.0,0.0,181.0345,0.0
27222,2020-02-06 20:57:46.000,1,180.0,0.0,000266,2,320.0,320.0,0.0,275.8621,0.0
27223,2020-02-06 21:01:15.000,1,270.0,0.0,002010,2,230.0,230.0,0.0,198.2759,0.0
27224,2020-02-06 21:03:01.000,2,0.0,0.0,,1,420.0,0.0,483.0,224.1379,137.931
27225,2020-02-06 21:15:15.000,1,0.0,0.0,000169,2,240.0,0.0,264.0,206.8966,0.0
27226,2020-02-06 21:21:00.000,1,70.0,0.0,000551,2,430.0,430.0,0.0,370.6897,0.0
27227,2020-02-06 21:57:24.000,2,185.0,0.0,,1,315.0,315.0,0.0,206.8966,64.6552
27229,2020-02-07 13:30:58.000,1,0.0,0.0,004676,2,240.0,0.0,264.0,206.8966,0.0
27230,2020-02-07 14:30:55.000,2,170.0,0.0,,1,330.0,330.0,0.0,241.3793,43.1034
27231,2020-02-07 14:32:36.000,1,0.0,0.0,000343,2,220.0,220.0,0.0,189.6552,0.0
27232,2020-02-07 14:35:59.000,1,0.0,0.0,003111,2,180.0,180.0,0.0,155.1724,0.0
27233,2020-02-07 15:00:30.000,1,160.0,0.0,004677,2,240.0,240.0,0.0,206.8966,0.0
27234,2020-02-07 15:15:22.000,1,50.0,0.0,004083,2,250.0,250.0,0.0,189.6552,0.0
27235,2020-02-07 15:16:24.000,1,30.0,0.0,004347,2,170.0,170.0,0.0,146.5517,0.0
27236,2020-02-07 15:23:49.000,1,0.0,0.0,000340,2,180.0,0.0,200.0,155.1724,0.0
27237,2020-02-07 15:32:49.000,5,0.0,0.0,,1,620.0,0.0,620.0,362.069,172.4138
27238,2020-02-07 16:44:32.000,1,120.0,0.0,002580,2,380.0,380.0,0.0,327.5862,0.0
27239,2020-02-07 16:52:33.000,1,90.0,0.0,003929,2,410.0,410.0,0.0,353.4483,0.0
27240,2020-02-07 18:04:22.000,1,0.0,0.0,000656,2,230.0,0.0,253.0,198.2759,0.0
27241,2020-02-07 18:13:04.000,1,0.0,0.0,003874,2,260.0,0.0,260.0,198.2759,0.0
27242,2020-02-07 18:25:23.000,1,100.0,0.0,004406,2,400.0,400.0,0.0,344.8276,0.0
27243,2020-02-07 18:26:18.000,1,0.0,0.0,004678,2,730.0,730.0,0.0,206.8966,387.931
27244,2020-02-07 18:57:11.000,1,0.0,0.0,000262,2,400.0,400.0,0.0,344.8276,0.0
27245,2020-02-07 19:05:12.000,1,110.0,0.0,001468,2,390.0,390.0,0.0,336.2069,0.0
27246,2020-02-07 19:15:09.000,5,0.0,0.0,,1,935.0,0.0,1075.2,655.1724,150.8621
27247,2020-02-07 19:30:08.000,1,60.0,0.0,000745,2,240.0,240.0,0.0,206.8966,0.0
27248,2020-02-07 19:31:43.000,1,0.0,0.0,001442,2,150.0,150.0,0.0,129.3103,0.0
27249,2020-02-07 19:35:49.000,1,0.0,0.0,001531,2,1200.0,1200.0,0.0,1034.4828,0.0
27250,2020-02-07 19:41:37.000,1,180.0,0.0,000197,2,320.0,320.0,0.0,275.8621,0.0
27251,2020-02-07 19:48:48.000,1,0.0,0.0,000628,2,230.0,230.0,0.0,198.2759,0.0
27252,2020-02-07 19:49:40.000,1,0.0,0.0,004347,2,50.0,50.0,0.0,43.1034,0.0
27253,2020-02-07 19:51:26.000,1,0.0,0.0,001791,2,90.0,90.0,0.0,77.5862,0.0
27254,2020-02-07 20:01:29.000,1,0.0,0.0,002544,2,580.0,0.0,580.0,500.0,0.0
27255,2020-02-07 20:08:10.000,1,280.0,0.0,001269,2,220.0,220.0,0.0,189.6552,0.0
27256,2020-02-07 20:13:13.000,1,160.0,0.0,004112,2,240.0,240.0,0.0,206.8966,0.0
27257,2020-02-07 20:26:24.000,1,150.0,0.0,002275,2,350.0,350.0,0.0,301.7241,0.0
27258,2020-02-07 20:28:05.000,1,370.0,0.0,000294,2,130.0,130.0,0.0,112.069,0.0
27259,2020-02-07 20:33:03.000,1,80.0,0.0,003028,2,520.0,520.0,0.0,448.2759,0.0
27260,2020-02-07 20:38:04.000,1,0.0,0.0,004476,2,180.0,180.0,0.0,155.1724,0.0
27261,2020-02-07 20:41:16.000,1,320.0,0.0,004476,2,180.0,180.0,0.0,155.1724,0.0
27262,2020-02-07 20:44:23.000,1,0.0,0.0,001065,2,440.0,0.0,460.0,379.3103,0.0
27263,2020-02-07 21:02:24.000,1,0.0,0.0,004347,2,240.0,0.0,240.0,206.8966,0.0
27264,2020-02-07 21:06:45.000,1,250.0,0.0,004679,2,250.0,250.0,0.0,189.6552,0.0
27265,2020-02-07 21:12:45.000,3,95.0,0.0,,1,405.0,405.0,0.0,181.0345,168.1034
27266,2020-02-07 21:14:09.000,1,260.0,0.0,002975,2,240.0,240.0,0.0,206.8966,0.0
27267,2020-02-07 21:19:48.000,1,0.0,0.0,000104,2,220.0,220.0,0.0,189.6552,0.0
27268,2020-02-07 21:21:22.000,1,10.0,0.0,001480,2,490.0,490.0,0.0,422.4138,0.0
27269,2020-02-07 21:23:17.000,1,130.0,0.0,000052,2,370.0,370.0,0.0,318.9655,0.0
27270,2020-02-07 21:24:17.000,4,0.0,0.0,,1,455.0,0.0,500.5,301.7241,90.5172
27271,2020-02-07 21:27:54.000,1,0.0,0.0,004680,2,510.0,0.0,510.0,439.6552,0.0
27272,2020-02-07 21:31:33.000,1,290.0,0.0,000061,2,210.0,210.0,0.0,181.0345,0.0
